"Date/Time (PST)","Battery Voltage  (v) ","Precipitation  ("") ","Relative Humidity  (%) ","Total Snow Depth  ("") ","24 Hour Snow  ("") ","Temperature  (deg F) ","Soil Moisture A  (VWC) ","Soil Moisture B  (VWC) ","Soil Moisture C  (VWC) ","Soil Temperature A  (deg F) ","Soil Temperature B  (deg F) ","Soil Temperature C  (deg F) "
"2022-11-18 08:00:00",13.16,0,17.15,25.17,-0.346,23.89,0.493,0.462,0.497,1.037,1.258,1.258
"2022-11-18 07:00:00",13.15,0,18.04,25.2,-0.346,22.78,0.493,0.462,0.498,1.039,1.261,1.261
"2022-11-18 06:00:00",13.15,0,19.46,25.3,-0.346,21.99,0.493,0.462,0.498,1.041,1.264,1.264
"2022-11-18 05:00:00",13.15,0,20.86,25.27,-0.346,21.78,0.493,0.462,0.498,1.037,1.267,1.267
"2022-11-18 04:00:00",13.15,0,27.01,25.2,-0.346,19.98,0.493,0.462,0.498,1.037,1.267,1.267
"2022-11-18 03:00:00",13.15,0,32.12,25.27,-0.312,18.97,0.493,0.462,0.498,1.036,1.267,1.267
"2022-11-18 02:00:00",13.15,0,33.04,25.3,-0.346,19.07,0.493,0.462,0.498,1.039,1.27,1.27
"2022-11-18 01:00:00",13.15,0,36.42,25.26,-0.347,18.19,0.493,0.462,0.498,1.041,1.273,1.273
"2022-11-18 00:00:00",13.15,0,43.66,25.15,-0.347,16.96,0.493,0.462,0.498,1.043,1.273,1.273
"2022-11-17 23:00:00",13.15,0,46.58,25.03,-0.346,16.89,0.493,0.463,0.499,1.042,1.272,1.272
"2022-11-17 22:00:00",13.15,0,43.57,25.14,-0.35,18.11,0.493,0.463,0.499,1.045,1.273,1.273
"2022-11-17 21:00:00",13.15,0,64.77,25.15,-0.349,16.54,0.493,0.463,0.499,1.046,1.272,1.272
"2022-11-17 20:00:00",13.16,0,71.55,25.1,-0.346,16.72,0.493,0.463,0.499,1.039,1.267,1.267
"2022-11-17 19:00:00",13.18,0,63.97,25.37,-0.346,18.23,0.493,0.463,0.499,1.041,1.267,1.267
"2022-11-17 18:00:00",13.2,0,66.73,25.2,-0.346,19.02,0.493,0.463,0.499,1.044,1.267,1.267
"2022-11-17 17:00:00",13.23,0,68.36,25.13,-0.279,20.25,0.493,0.463,0.499,1.037,1.264,1.264
"2022-11-17 16:00:00",13.26,0,70,24.93,-0.34,22.05,0.493,0.463,0.499,1.034,1.265,1.265
"2022-11-17 15:00:00",13.29,0,59.62,24.49,-0.671,25.03,0.493,0.463,0.499,1.034,1.259,1.259
"2022-11-17 14:00:00",13.35,0,64.02,24.11,-0.472,24.72,0.494,0.463,0.499,1.034,1.266,1.266
"2022-11-17 13:00:00",13.48,0,70.86,24.34,-0.343,23.18,0.493,0.463,0.499,1.035,1.267,1.267
"2022-11-17 12:00:00",13.24,0,74.44,24.96,-0.346,22.61,0.494,0.463,0.5,1.035,1.267,1.267
"2022-11-17 11:00:00",13.3,0,82.8,24.93,-0.346,21.7,0.494,0.463,0.5,1.035,1.266,1.266
"2022-11-17 10:00:00",13.45,0,86.7,25.2,-0.346,21.24,0.494,0.463,0.5,1.041,1.27,1.27
"2022-11-17 09:00:00",13.15,0,89.9,25.03,-0.346,20.9,0.494,0.463,0.5,1.041,1.271,1.271
"2022-11-17 08:00:00",13.15,0,89.7,25,-0.346,21.61,0.494,0.463,0.5,1.039,1.269,1.269
"2022-11-17 07:00:00",13.16,0,89.9,25.03,-0.346,22.07,0.494,0.463,0.5,1.035,1.266,1.266
"2022-11-17 06:00:00",13.16,0,85.3,25.04,-0.344,23.29,0.494,0.463,0.5,1.035,1.266,1.266
"2022-11-17 05:00:00",13.16,0,75.45,25.09,-0.264,26.16,0.494,0.463,0.5,1.033,1.264,1.264
"2022-11-17 04:00:00",13.16,0,62.39,25.2,-0.397,29.25,0.494,0.463,0.5,1.035,1.26,1.26
"2022-11-17 03:00:00",13.16,0,46.84,25.14,-0.33,33.44,0.494,0.463,0.5,1.036,1.261,1.261
"2022-11-17 02:00:00",13.16,0,42.07,25.14,-0.263,33.65,0.494,0.463,0.5,1.033,1.264,1.264
"2022-11-17 01:00:00",13.16,0,40.32,25.53,-0.387,33.41,0.494,0.463,0.5,1.031,1.262,1.262
"2022-11-17 00:00:00",13.17,0,26.08,25.24,-0.314,40.79,0.494,0.463,0.5,1.026,1.255,1.255
"2022-11-16 23:00:00",13.17,0,17.83,25.31,-0.381,42.67,0.494,0.463,0.5,1.025,1.253,1.253
"2022-11-16 22:00:00",13.17,0,17.87,25.17,-0.381,43.38,0.494,0.463,0.5,1.025,1.254,1.254
"2022-11-16 21:00:00",13.17,0,20.61,25.31,-0.381,42.55,0.494,0.463,0.5,1.026,1.256,1.256
"2022-11-16 20:00:00",13.17,0,23.87,25.31,-0.381,42.5,0.494,0.463,0.499,1.024,1.254,1.254
"2022-11-16 19:00:00",13.17,0,23.71,25.31,-0.381,42.9,0.494,0.463,0.499,1.022,1.25,1.25
"2022-11-16 18:00:00",13.17,0,24.27,25.31,-0.381,42.94,0.494,0.463,0.499,1.022,1.248,1.248
"2022-11-16 17:00:00",13.18,0,22.78,24.87,-0.381,44.64,0.494,0.463,0.499,1.03,1.25,1.25
"2022-11-16 16:00:00",13.18,0,20.35,24.56,-0.577,48.16,0.494,0.463,0.499,1.014,1.244,1.244
"2022-11-16 15:00:00",13.17,0,14.95,22.53,-0.939,53.49,0.494,0.463,0.499,1.014,1.238,1.238
"2022-11-16 14:00:00",13.17,0,13.23,21.89,-0.638,54.11,0.494,0.463,0.499,1.015,1.246,1.246
"2022-11-16 13:00:00",13.17,0,13.8,23.52,-0.378,51.83,0.494,0.463,0.5,1.015,1.247,1.247
"2022-11-16 12:00:00",13.17,0,13.72,25.88,-0.246,51.13,0.494,0.463,0.5,1.025,1.253,1.253
"2022-11-16 11:00:00",13.17,0,12.29,25.91,-0.381,49.9,0.494,0.463,0.5,1.029,1.253,1.253
"2022-11-16 10:00:00",13.17,0,14.11,25.91,-0.314,49.02,0.494,0.463,0.5,1.03,1.253,1.253
"2022-11-16 09:00:00",13.17,0,11.57,25.44,-0.381,47.58,0.494,0.463,0.5,1.03,1.261,1.261
"2022-11-16 08:00:00",13.17,0,14.47,25.84,-0.381,42.19,0.494,0.463,0.5,1.028,1.26,1.26
"2022-11-16 07:00:00",13.17,0,14.6,25.71,-0.381,41.81,0.494,0.463,0.5,1.027,1.258,1.258
"2022-11-16 06:00:00",13.17,0,13.94,25.41,-0.514,42.95,0.494,0.463,0.5,1.029,1.262,1.262
"2022-11-16 05:00:00",13.17,0,13.5,26.11,-0.447,42.46,0.494,0.463,0.5,1.03,1.263,1.263
"2022-11-16 04:00:00",13.17,0,13.46,26.51,-0.381,42.3,0.494,0.463,0.5,1.029,1.262,1.262
"2022-11-16 03:00:00",13.17,0,12.9,26.11,-0.514,43.07,0.495,0.463,0.5,1.03,1.263,1.263
"2022-11-16 02:00:00",13.17,0,12.37,26.14,-0.514,43.41,0.495,0.463,0.5,1.031,1.263,1.263
"2022-11-16 01:00:00",13.17,0,10.9,26.54,-0.347,42.93,0.495,0.463,0.5,1.031,1.263,1.263
"2022-11-16 00:00:00",13.17,0,9.51,25.94,-0.514,42.95,0.495,0.463,0.5,1.03,1.262,1.262
"2022-11-15 23:00:00",13.17,0,9.56,26.24,-0.381,43.78,0.495,0.464,0.5,1.031,1.262,1.262
"2022-11-15 22:00:00",13.17,0,8.83,26.04,-0.381,44.55,0.495,0.464,0.5,1.031,1.262,1.262
"2022-11-15 21:00:00",13.17,0,9.65,26.51,-0.447,44.6,0.495,0.464,0.5,1.031,1.262,1.262
"2022-11-15 20:00:00",13.17,0,10.25,26.21,-0.447,44.56,0.495,0.464,0.5,1.031,1.262,1.262
"2022-11-15 19:00:00",13.17,0,16.57,26.51,-0.514,44.05,0.495,0.463,0.5,1.031,1.262,1.262
"2022-11-15 18:00:00",13.17,0,19.08,25.94,-0.581,43.38,0.495,0.463,0.5,1.031,1.262,1.262
"2022-11-15 17:00:00",13.17,0,27.88,26.11,-0.514,43.64,0.495,0.463,0.5,1.031,1.262,1.262
"2022-11-15 16:00:00",13.18,0,29.85,25.25,-0.647,47.32,0.495,0.463,0.5,1.024,1.256,1.256
"2022-11-15 15:00:00",13.17,0,26.17,23.84,-1.116,50.31,0.495,0.464,0.5,1.024,1.258,1.258
"2022-11-15 14:00:00",13.17,0,23.1,23.84,-0.714,50.34,0.495,0.464,0.5,1.026,1.262,1.262
"2022-11-15 13:00:00",13.17,0,27.6,25.04,-0.381,47.32,0.495,0.464,0.5,1.031,1.265,1.265
"2022-11-15 12:00:00",13.17,0,28.63,26.28,-0.381,45.1,0.495,0.464,0.501,1.031,1.262,1.262
"2022-11-15 11:00:00",13.17,0,25.85,26.28,-0.381,44.1,0.495,0.464,0.501,1.031,1.262,1.262
"2022-11-15 10:00:00",13.16,0,24.98,26.71,-0.381,41.97,0.495,0.464,0.501,1.036,1.268,1.268
"2022-11-15 09:00:00",13.16,0,27.94,26.63,-0.384,39.16,0.495,0.464,0.501,1.042,1.274,1.274
"2022-11-15 08:00:00",13.16,0,31.91,26.64,-0.392,36.1,0.495,0.464,0.501,1.038,1.274,1.274
"2022-11-15 07:00:00",13.16,0,33.02,26.9,-0.393,35.7,0.495,0.464,0.501,1.037,1.274,1.274
"2022-11-15 06:00:00",13.16,0,34.76,26.82,-0.394,35.46,0.495,0.464,0.502,1.038,1.274,1.274
"2022-11-15 05:00:00",13.16,0,35.06,26.86,-0.394,35.45,0.495,0.464,0.502,1.039,1.274,1.274
"2022-11-15 04:00:00",13.16,0,34.41,26.91,-0.391,36.03,0.495,0.464,0.502,1.04,1.274,1.274
"2022-11-15 03:00:00",13.16,0,35.23,26.94,-0.387,36.01,0.496,0.464,0.502,1.041,1.274,1.274
"2022-11-15 02:00:00",13.16,0,31.94,27,-0.388,37.74,0.496,0.464,0.503,1.042,1.274,1.274
"2022-11-15 01:00:00",13.16,0,35.2,26.96,-0.389,36.98,0.496,0.464,0.503,1.042,1.274,1.274
"2022-11-15 00:00:00",13.16,0,38.2,26.98,-0.396,36.6,0.496,0.464,0.503,1.04,1.277,1.277
"2022-11-14 23:00:00",13.16,0,44.05,27.08,-0.33,34.67,0.496,0.464,0.503,1.04,1.28,1.28
"2022-11-14 22:00:00",13.16,0,43.47,27.14,-0.263,35.48,0.496,0.464,0.503,1.046,1.286,1.286
"2022-11-14 21:00:00",13.16,0,58.71,27.38,-0.397,32.1,0.496,0.464,0.503,1.045,1.287,1.287
"2022-11-14 20:00:00",13.16,0,59.49,27.14,-0.397,32.63,0.496,0.464,0.503,1.042,1.282,1.282
"2022-11-14 19:00:00",13.16,0,52.91,27.14,-0.33,34.79,0.496,0.464,0.503,1.043,1.28,1.28
"2022-11-14 18:00:00",13.16,0,55.07,27.21,-0.397,34.79,0.496,0.465,0.504,1.045,1.281,1.281
"2022-11-14 17:00:00",13.16,0,64.34,27.13,-0.421,34,0.496,0.465,0.504,1.041,1.276,1.276
"2022-11-14 16:00:00",13.17,0,51.26,26.71,-0.381,37.69,0.496,0.465,0.504,1.031,1.266,1.266
"2022-11-14 15:00:00",13.16,0,50.09,26.14,-0.749,39.94,0.496,0.465,0.504,1.031,1.272,1.272
"2022-11-14 14:00:00",13.16,0,54.07,25.87,-0.782,39.51,0.496,0.465,0.504,1.035,1.267,1.267
"2022-11-14 13:00:00",13.16,0,63.52,26.02,-0.585,37.21,0.496,0.465,0.504,1.046,1.279,1.279
"2022-11-14 12:00:00",13.16,0,68.56,27.02,-0.596,34.76,0.496,0.465,0.504,1.048,1.283,1.283
"2022-11-14 11:00:00",13.16,0,69.78,27.14,-0.597,33.45,0.496,0.465,0.505,1.051,1.287,1.287
"2022-11-14 10:00:00",13.16,0,72.63,27.38,-0.263,31.21,0.496,0.465,0.505,1.048,1.289,1.289
"2022-11-14 09:00:00",13.16,0,73.58,27.54,-0.263,29.48,0.496,0.465,0.505,1.053,1.294,1.294
"2022-11-14 08:00:00",13.16,0,77.93,27.4,-0.269,27.05,0.496,0.465,0.506,1.053,1.293,1.293
"2022-11-14 07:00:00",13.16,0,75.34,27.46,-0.266,27.2,0.496,0.465,0.506,1.053,1.294,1.294
"2022-11-14 06:00:00",13.16,0,69.86,27.68,-0.263,28.51,0.496,0.465,0.506,1.052,1.293,1.293
"2022-11-14 05:00:00",13.16,0,68.04,27.55,-0.263,28.69,0.496,0.465,0.506,1.048,1.289,1.289
"2022-11-14 04:00:00",13.16,0,60.08,27.75,-0.263,31.16,0.496,0.465,0.507,1.048,1.289,1.289
"2022-11-14 03:00:00",13.16,0,55.41,27.48,-0.129,33.09,0.496,0.465,0.507,1.05,1.289,1.289
"2022-11-14 02:00:00",13.16,0,53.21,27.14,-0.397,34.01,0.496,0.465,0.507,1.048,1.289,1.289
"2022-11-14 01:00:00",13.16,0,57.6,27.34,-0.263,32.1,0.497,0.465,0.507,1.049,1.29,1.29
"2022-11-14 00:00:00",13.16,0,58.26,27.55,-0.129,30.58,0.497,0.465,0.508,1.053,1.294,1.294
"2022-11-13 23:00:00",13.16,0,60.18,27.67,-0.332,29.89,0.497,0.465,0.508,1.053,1.294,1.294
"2022-11-13 22:00:00",13.16,0,64.17,27.46,-0.332,29.38,0.497,0.465,0.508,1.053,1.295,1.295
"2022-11-13 21:00:00",13.16,0,63.16,27.74,-0.264,28.98,0.497,0.465,0.508,1.053,1.295,1.295
"2022-11-13 20:00:00",13.16,0,66.49,27.65,-0.268,29.44,0.497,0.465,0.508,1.053,1.295,1.295
"2022-11-13 19:00:00",13.16,0,76.17,27.83,-0.27,28.61,0.497,0.465,0.509,1.053,1.295,1.295
"2022-11-13 18:00:00",13.16,0,77.99,28.04,-0.263,28.5,0.497,0.465,0.509,1.051,1.292,1.292
"2022-11-13 17:00:00",13.16,0,73.55,27.68,-0.397,30.02,0.497,0.465,0.509,1.052,1.286,1.286
"2022-11-13 16:00:00",13.16,0,66.56,27.41,-0.385,32.75,0.497,0.465,0.51,1.044,1.286,1.286
"2022-11-13 15:00:00",13.16,0,62.59,25.95,-0.787,34.82,0.497,0.466,0.51,1.042,1.284,1.284
"2022-11-13 14:00:00",13.16,0,58.37,25.31,-0.586,35.64,0.497,0.466,0.51,1.043,1.286,1.286
"2022-11-13 13:00:00",13.16,0,61.29,26.37,-0.391,33.66,0.497,0.466,0.511,1.049,1.285,1.285
"2022-11-13 12:00:00",13.16,0,68.3,27.08,-0.397,32.76,0.497,0.466,0.511,1.054,1.288,1.288
"2022-11-13 11:00:00",13.16,0,65.78,27.01,-0.263,31.25,0.497,0.466,0.512,1.052,1.289,1.289
"2022-11-13 10:00:00",13.16,0,64.48,27.08,-0.263,31.8,0.497,0.466,0.513,1.05,1.29,1.29
"2022-11-13 09:00:00",13.16,0,74.39,26.98,-0.402,29.41,0.498,0.466,0.513,1.053,1.296,1.296
"2022-11-13 08:00:00",13.16,0,80.9,28.08,-0.279,26.33,0.498,0.466,0.514,1.054,1.304,1.304
"2022-11-13 07:00:00",13.16,0,81.9,27.94,-0.279,24.92,0.498,0.466,0.514,1.054,1.305,1.305
"2022-11-13 06:00:00",13.16,0,82.6,28.35,-0.279,25.55,0.498,0.466,0.515,1.053,1.304,1.304
"2022-11-13 05:00:00",13.16,0,85.3,28.38,-0.279,24.92,0.498,0.466,0.515,1.054,1.304,1.304
"2022-11-13 04:00:00",13.16,0,84.2,28.38,-0.279,24.92,0.498,0.466,0.515,1.053,1.304,1.304
"2022-11-13 03:00:00",13.16,0,84.4,28.38,-0.145,25.55,0.498,0.466,0.516,1.055,1.305,1.305
"2022-11-13 02:00:00",13.16,0,85.4,28.41,-0.279,25.8,0.498,0.466,0.516,1.055,1.306,1.306
"2022-11-13 01:00:00",13.16,0,90.5,28.21,-0.279,24.88,0.498,0.466,0.516,1.055,1.305,1.305
"2022-11-13 00:00:00",13.16,0,90.1,28.38,-0.279,25.19,0.498,0.466,0.516,1.053,1.305,1.305
"2022-11-12 23:00:00",13.16,0,93.6,28.28,-0.346,24.17,0.498,0.466,0.516,1.055,1.306,1.306
"2022-11-12 22:00:00",13.16,0,93.7,28.21,-0.279,25,0.498,0.466,0.517,1.054,1.305,1.305
"2022-11-12 21:00:00",13.16,0,93.3,28.18,-0.279,24.58,0.498,0.466,0.517,1.055,1.307,1.307
"2022-11-12 20:00:00",13.16,0,92.7,28.15,-0.312,25.17,0.498,0.466,0.517,1.054,1.306,1.306
"2022-11-12 19:00:00",13.16,0,91.7,28.05,-0.279,25.17,0.498,0.466,0.518,1.054,1.305,1.305
"2022-11-12 18:00:00",13.16,0,93.9,28.41,-0.273,25.76,0.498,0.466,0.518,1.053,1.303,1.303
"2022-11-12 17:00:00",13.16,0,92.8,28.21,-0.263,26.99,0.498,0.467,0.518,1.051,1.293,1.293
"2022-11-12 16:00:00",13.16,0,91,27.11,-0.397,28.06,0.498,0.467,0.519,1.051,1.286,1.286
"2022-11-12 15:00:00",13.16,0,80.2,24.7,-1.094,30.4,0.499,0.467,0.519,1.049,1.293,1.293
"2022-11-12 14:00:00",13.16,0,71.46,23.71,-0.79,32.25,0.499,0.467,0.52,1.042,1.292,1.292
"2022-11-12 13:00:00",13.16,0,69.97,25.57,-0.397,30.79,0.499,0.467,0.52,1.053,1.29,1.29
"2022-11-12 12:00:00",13.16,0,69.44,27.71,-0.263,30.14,0.499,0.467,0.52,1.051,1.291,1.291
"2022-11-12 11:00:00",13.16,0,67.7,28.28,-0.263,28.54,0.499,0.467,0.52,1.053,1.297,1.297
"2022-11-12 10:00:00",13.16,0,69.67,28.47,-0.298,27.34,0.499,0.467,0.521,1.053,1.302,1.302
"2022-11-12 09:00:00",13.16,0,65.19,28.58,-0.34,28.25,0.499,0.467,0.522,1.055,1.307,1.307
"2022-11-12 08:00:00",13.16,0,72.34,28.95,-0.279,23.85,0.499,0.467,0.522,1.056,1.308,1.308
"2022-11-12 07:00:00",13.16,0,74.68,28.41,-0.346,23.21,0.499,0.467,0.523,1.056,1.307,1.307
"2022-11-12 06:00:00",13.16,0,72.55,28.98,-0.279,23.93,0.499,0.467,0.523,1.057,1.308,1.308
"2022-11-12 05:00:00",13.16,0,71.84,29.02,-0.279,23.69,0.499,0.467,0.524,1.054,1.306,1.306
"2022-11-12 04:00:00",13.16,0,65.75,28.58,-0.279,24.59,0.499,0.467,0.524,1.055,1.307,1.307
"2022-11-12 03:00:00",13.16,0,68.83,28.98,-0.279,24.05,0.499,0.467,0.525,1.057,1.308,1.308
"2022-11-12 02:00:00",13.16,0,70.24,28.78,-0.245,23.26,0.499,0.467,0.525,1.055,1.306,1.306
"2022-11-12 01:00:00",13.16,0,71.19,28.73,-0.344,23.66,0.5,0.467,0.526,1.054,1.305,1.305
"2022-11-12 00:00:00",13.16,0,66.8,28.82,-0.278,24.48,0.5,0.467,0.527,1.054,1.305,1.305
"2022-11-11 23:00:00",13.16,0,65.88,28.75,-0.273,24.56,0.5,0.467,0.529,1.053,1.304,1.304
"2022-11-11 22:00:00",13.16,0,69.79,28.85,-0.274,25.01,0.5,0.467,0.53,1.053,1.304,1.304
"2022-11-11 21:00:00",13.16,0,72.16,28.69,-0.274,24.76,0.5,0.467,0.531,1.053,1.304,1.304
"2022-11-11 20:00:00",13.16,0,71.65,28.83,-0.271,25.53,0.5,0.468,0.534,1.053,1.304,1.304
"2022-11-11 19:00:00",13.16,0,77.84,29.03,-0.271,24.98,0.5,0.468,0.535,1.053,1.304,1.304
"2022-11-11 18:00:00",13.16,0,81.2,28.87,-0.27,25.17,0.5,0.468,0.535,1.053,1.304,1.304
"2022-11-11 17:00:00",13.16,0,81.9,29.17,-0.27,25.63,0.5,0.468,0.536,1.053,1.304,1.304
"2022-11-11 16:00:00",13.16,0,85.8,29.24,-0.27,24.82,0.5,0.468,0.537,1.053,1.304,1.304
"2022-11-11 15:00:00",13.16,0,87.8,29.14,-0.27,24.43,0.5,0.468,0.54,1.053,1.304,1.304
"2022-11-11 14:00:00",13.16,0,93.6,29.08,-0.263,24.55,0.5,0.468,0.541,1.052,1.301,1.301
"2022-11-11 13:00:00",13.16,0,76.34,28.62,-0.464,26.2,0.5,0.468,0.542,1.048,1.295,1.295
"2022-11-11 12:00:00",13.16,0,70.48,28.55,-0.464,27.08,0.501,0.468,0.544,1.049,1.291,1.291
"2022-11-11 11:00:00",13.16,0,67.11,28.62,-0.531,27.42,0.501,0.468,0.545,1.049,1.291,1.291
"2022-11-11 10:00:00",13.16,0,63.4,28.75,-0.464,27.96,0.501,0.468,0.547,1.048,1.291,1.291
"2022-11-11 09:00:00",13.16,0,61.98,28.82,-0.464,27.83,0.501,0.468,0.549,1.047,1.291,1.291
"2022-11-11 08:00:00",13.16,0,46.79,28.62,-0.464,29.75,0.501,0.468,0.551,1.048,1.29,1.29
"2022-11-11 07:00:00",13.16,0,35.53,28.45,-0.464,29.65,0.501,0.468,0.553,1.046,1.29,1.29
"2022-11-11 06:00:00",13.16,0,35.53,28.62,-0.464,29.13,0.501,0.468,0.554,1.047,1.291,1.291
"2022-11-11 05:00:00",13.16,0,25.27,29.32,-0.363,30.33,0.501,0.469,0.556,1.051,1.294,1.294
"2022-11-11 04:00:00",13.16,0,21.73,28.95,-0.33,29.47,0.501,0.469,0.558,1.052,1.296,1.296
"2022-11-11 03:00:00",13.16,0,23,29.08,-0.33,29.08,0.501,0.469,0.561,1.053,1.298,1.298
"2022-11-11 02:00:00",13.16,0,18.64,29.14,-0.338,29.24,0.501,0.469,0.563,1.053,1.299,1.299
"2022-11-11 01:00:00",13.16,0,29.92,29.48,-0.409,26.85,0.502,0.469,0.565,1.053,1.301,1.301
"2022-11-11 00:00:00",13.16,0,29.16,29.34,-0.342,27.16,0.502,0.469,0.566,1.054,1.302,1.302
"2022-11-10 23:00:00",13.16,0,34.2,29.28,-0.346,25.56,0.502,0.469,0.566,1.054,1.305,1.305
"2022-11-10 22:00:00",13.16,0,32.94,29.32,-0.346,24.96,0.502,0.469,0.567,1.053,1.303,1.303
"2022-11-10 21:00:00",13.16,0,35.24,29.38,-0.346,25.05,0.502,0.469,0.568,1.054,1.304,1.304
"2022-11-10 20:00:00",13.16,0,45.97,29.59,-0.346,23.33,0.502,0.469,0.569,1.055,1.306,1.306
"2022-11-10 19:00:00",13.16,0,63.62,29.65,-0.346,21.96,0.502,0.469,0.569,1.055,1.305,1.305
"2022-11-10 18:00:00",13.16,0,87.2,29.18,-0.346,20.75,0.502,0.47,0.57,1.049,1.299,1.299
"2022-11-10 17:00:00",13.16,0,91.9,29.53,-0.41,22.84,0.502,0.47,0.578,1.052,1.298,1.298
"2022-11-10 16:00:00",13.16,0,88.5,29.35,-0.464,25.73,0.502,0.47,0.58,1.041,1.292,1.292
"2022-11-10 15:00:00",13.16,0,90.4,29.49,-0.464,25.09,0.503,0.47,0.58,1.041,1.291,1.291
"2022-11-10 14:00:00",13.16,0,90.3,29.35,-0.597,24.94,0.503,0.47,0.58,1.038,1.289,1.289
"2022-11-10 13:00:00",13.16,0,91,28.78,-0.531,25.46,0.503,0.47,0.58,1.044,1.294,1.294
"2022-11-10 12:00:00",13.16,0,91.6,28.62,-0.473,23.61,0.503,0.47,0.58,1.047,1.294,1.294
"2022-11-10 11:00:00",13.16,0,92.4,29.39,-0.545,23.12,0.503,0.47,0.581,1.045,1.289,1.289
"2022-11-10 10:00:00",13.15,0,94.3,29.52,-0.547,21.21,0.503,0.47,0.581,1.047,1.291,1.291
"2022-11-10 09:00:00",13.15,0,94.1,29.99,-0.413,19.21,0.503,0.47,0.581,1.052,1.297,1.297
"2022-11-10 08:00:00",13.15,0,94.4,30.25,-0.413,18.69,0.503,0.47,0.581,1.054,1.298,1.298
"2022-11-10 07:00:00",13.15,0,94.6,30.49,-0.346,18.72,0.503,0.47,0.581,1.053,1.299,1.299
"2022-11-10 06:00:00",13.15,0,94.5,30.39,-0.346,18.68,0.503,0.47,0.581,1.053,1.297,1.297
"2022-11-10 05:00:00",13.15,0,94.2,30.39,-0.346,18.52,0.504,0.471,0.581,1.052,1.295,1.295
"2022-11-10 04:00:00",13.15,0,95,30.39,-0.413,19.2,0.504,0.471,0.581,1.048,1.293,1.293
"2022-11-10 03:00:00",13.15,0,95.7,30.52,-0.346,19.44,0.504,0.471,0.581,1.045,1.292,1.292
"2022-11-10 02:00:00",13.15,0,95.6,30.46,-0.413,19.44,0.504,0.471,0.581,1.043,1.293,1.293
"2022-11-10 01:00:00",13.15,0,95.8,30.66,-0.346,19.6,0.504,0.471,0.581,1.04,1.291,1.291
"2022-11-10 00:00:00",13.16,0,95.7,30.59,-0.346,19.97,0.504,0.471,0.581,1.038,1.289,1.289
"2022-11-09 23:00:00",13.16,0,96.2,30.59,-0.346,20.76,0.504,0.471,0.58,1.036,1.287,1.287
"2022-11-09 22:00:00",13.16,0,96.4,30.59,-0.346,21.04,0.505,0.471,0.58,1.036,1.287,1.287
"2022-11-09 21:00:00",13.16,0,96.6,30.66,-0.413,21.25,0.505,0.471,0.58,1.036,1.287,1.287
"2022-11-09 20:00:00",13.16,0,97.3,30.59,-0.346,21.81,0.505,0.471,0.58,1.035,1.286,1.286
"2022-11-09 19:00:00",13.16,0,98.2,30.79,-0.345,22.25,0.505,0.471,0.58,1.034,1.285,1.285
"2022-11-09 18:00:00",13.16,0,99.4,30.83,-0.34,22.95,0.505,0.472,0.58,1.034,1.284,1.284
"2022-11-09 17:00:00",13.16,0,98.3,30.96,-0.33,23.7,0.505,0.472,0.58,1.031,1.277,1.277
"2022-11-09 16:00:00",13.16,0,95,30.42,-0.531,25.38,0.505,0.472,0.58,1.031,1.272,1.272
"2022-11-09 15:00:00",13.16,0,95.5,30.09,-0.664,25.31,0.506,0.472,0.58,1.031,1.272,1.272
"2022-11-09 14:00:00",13.16,0,93,29.08,-0.664,25.49,0.506,0.472,0.579,1.032,1.274,1.274
"2022-11-09 13:00:00",13.16,0,81.9,29.08,-0.464,29.42,0.506,0.472,0.579,1.03,1.277,1.277
"2022-11-09 12:00:00",13.16,0,81.6,30.16,-0.464,26.8,0.507,0.473,0.579,1.034,1.276,1.276
"2022-11-09 11:00:00",13.16,0,75.24,31.12,-0.398,26.84,0.507,0.473,0.579,1.034,1.275,1.275
"2022-11-09 10:00:00",13.16,0,75.63,31.36,-0.33,25.5,0.507,0.473,0.579,1.033,1.276,1.276
"2022-11-09 09:00:00",13.16,0,56.38,31.54,-0.344,31.81,0.507,0.473,0.579,1.037,1.286,1.286
"2022-11-09 08:00:00",13.16,0,70.07,31.93,-0.346,22.27,0.508,0.473,0.579,1.042,1.287,1.287
"2022-11-09 07:00:00",13.16,0,70.35,31.66,-0.413,21.81,0.508,0.474,0.579,1.041,1.286,1.286
"2022-11-09 06:00:00",13.16,0,70.05,32.06,-0.413,21.29,0.508,0.474,0.579,1.039,1.286,1.286
"2022-11-09 05:00:00",13.16,0,64.34,32,-0.346,23.07,0.508,0.474,0.579,1.037,1.285,1.285
"2022-11-09 04:00:00",13.16,0,63.7,32.16,-0.346,23.94,0.509,0.474,0.578,1.036,1.286,1.286
"2022-11-09 03:00:00",13.16,0,63.64,32.46,-0.346,23.34,0.509,0.475,0.578,1.035,1.286,1.286
"2022-11-09 02:00:00",13.16,0,70.57,32.13,-0.346,22.9,0.509,0.475,0.578,1.035,1.285,1.285
"2022-11-09 01:00:00",13.16,0,62.08,32.06,-0.346,24.97,0.509,0.475,0.578,1.036,1.285,1.285
"2022-11-09 00:00:00",13.16,0,69.06,32.47,-0.277,24.34,0.51,0.477,0.578,1.034,1.284,1.284
"2022-11-08 23:00:00",13.16,0,68.6,32.54,-0.339,24.93,0.51,0.478,0.578,1.034,1.282,1.282
